1_name_lt;氷霜
200540_name;エイダーン軍の鎚使い
200540_tooltip;<keyword=order>命令</keyword>：敵軍ユニット1体に{Damage}ダメージを与える。
201523_fluff;ゲラルトはミイラ化したアダの亡骸の傍で横になり、棺の内側からイャーデンの〈印〉を唱えたのだ
201523_name;ゲラルト：イャーデン
201523_tooltip;<keyword=deploy>配備</keyword>：何れかの列にある全てのユニットをそれぞれベース戦力値に戻す。
201559_fluff;イヤッハー！ いいか、ケツを磨いて待っとけ！ すぐに俺たちの時代が来る。そしたらそのケツを蹴り上げて、泣きっ面をおがませてもらうからよ！
201559_name;マハカムの義勇兵
201559_tooltip;<keyword=deploy>配備</keyword>｜<keyword=melee>近接</keyword>：配置列に「ドワーフ」ユニットがある場合、自軍デッキにある自身の同名カード1枚を配置列に<keyword=summon>召喚</keyword>する。
201574_fluff;背の高いのがウィルマー。その右がウィルフレッド。無口なのがウィルヘルムだ
201574_name;ハラルドの仲間
201574_tooltip;<keyword=deathwish>遺言</keyword>：敵軍ユニット1体を無作為に選んで{Damage}ダメージを与える。
201576_fluff;ボークレールは素晴らしい場所だ。葡萄酒は甘さを増し、牛はより大きく育つ。何より全ての女性が平均以上の容姿をしているのだ
201576_name;牛
201576_tooltip;【<keyword=doomed>破滅</keyword>】
201578_fluff;正気か？ スケリッジに船を出すだなんて、野蛮人どもに殺されに行くようなもんだぞ！
201578_name;アン・クライトの賊徒
201578_tooltip;<keyword=deploy>配備</keyword>｜<keyword=melee>近接</keyword>：全てのユニットに{Damage}ダメージを無作為に分け与える。
201579_fluff;鶏が先か、卵が先かって話があるだろ？ 不死鳥の生誕にまつわる謎と比べたら、取るに足らない問題だよ
201579_name;不死鳥
201579_tooltip;ラウンド開始時、《不死鳥》が自軍墓地にある場合、それを<keyword=banish>消滅</keyword>させた後、《不死鳥の幼生》を<keyword=spawn>生成</keyword>して無作為に選んだ自陣列に<keyword=summon>召喚</keyword>する。
201580_fluff;血筋によって皇位が決まるなど、わしは認めぬ
201580_name;簒奪者
201580_tooltip;ゲーム開始時、敵軍リーダーをそのバトルの間無効化する。
201581_fluff;オフィルのルーン使いは、石を組み合わせて強力なルーン文字を作り出す
201581_name;ストリボグのルーン石
201581_tooltip;ブロンズ「スケリッジ」カード1枚を<keyword=create>入手</keyword>してプレイする。
201582_fluff;このルーン石からは冷気を感じる… 何か傷つけるようなことを言ったかな？
201582_name;ゾリアのルーン石
201582_tooltip;ブロンズ「北方諸国」カード1枚を<keyword=create>入手</keyword>してプレイする。
201583_fluff;用心しろ、まだ熱い
201583_name;ダズホグのルーン石
201583_tooltip;ブロンズ「ニルフガード」カード1枚を<keyword=create>入手</keyword>してプレイする。
201584_fluff;我が刃に斬れぬもの無し
201584_name;デヴァナのルーン石
201584_tooltip;ブロンズ「モンスター」カード1枚を<keyword=create>入手</keyword>してプレイする。
201585_fluff;見てるだけで気を失いそうになるな…
201585_name;モラナのルーン石
201585_tooltip;ブロンズ「スコイア＝テル」カード1枚を<keyword=create>入手</keyword>してプレイする。
201587_fluff;私たちの力が及ばぬどこかで、再び力を取り戻すわ。また血が流れるのよ
201587_name;囁きの丘
201587_tooltip;自軍ユニット1体を破壊した後、その同名カード1枚を<keyword=spawn>生成</keyword>してプレイする。
201589_fluff;我々は数を減らしたが、その心はいまも熱くたぎっている
201589_name;フィラヴァンドレル
201589_tooltip;<keyword=order>命令</keyword>：自軍手札にある全てのユニットに{Boost}ずつブーストを与える。
201595_fluff;彼女の呪いは解かれた… しかし、好物の生肉だけは忘れられないようだ
201595_name;アダ王女
201595_tooltip;<keyword=order>命令</keyword>：ユニット1体に{Damage}ダメージを与える。
201597_fluff;アイストがシントラに足を運んだ理由は、クラフ・アン・クライトとパヴェッタ王女の婚姻を取り計らうためだ。だが結末は、彼自身がパヴェッタ王女の母親の心を射止めるという数奇な運命に取って代わられた
201597_name;アイスト・テルショック
201597_tooltip;<keyword=order>命令</keyword>：自軍墓地にある「戦士」ユニット1体をプレイする。
201598_fluff;何気ないモノにこそ、得てして強力な力が宿るものだ
201598_name;骨の魔除け
201598_tooltip;全ての自軍ユニットに{Boost}ずつブーストを与える。
201599_fluff;お腹を撫でられるのをひどく嫌がる
201599_name;人虎
201599_tooltip;【<keyword=thrive>成長</keyword>】\n<keyword=deploy>配備</keyword>：反対列にある全ての敵軍ユニットに{Damage}ずつダメージを与える。\n<keyword=deathwish>遺言</keyword>：<keyword=deploy>配備</keyword>アビリティを繰り返す。
201600_fluff;狼憑きは人に感染すると言われる。人狼に嚙まれた者は、その仲間になってしまうと信じられているのだ。だがウィッチャーはそれが迷信だと知っている。人狼とは、強力な呪いの産物なのだから
201600_name;人狼
201600_tooltip;【<keyword=immune>耐性</keyword>】
201601_fluff;イェネファーの邪魔はしないほうがいい。彼女が急いでいるときは特にな
201601_name;イェネファーの祈祷
201601_tooltip;戦場にある任意のユニット又はアーティファクトを選び、所有者のデッキの一番上に置く。
201603_fluff;この僧はどうして鋲付きの手袋を身に着けているのだ？
201603_name;レソ：王殺し
201603_tooltip;<keyword=deploy>配備</keyword>：戦場にある自身を除くユニットに変身する（但し戦力値を維持）。
201606_fluff;フォークテイルと戦う時は、地面に杭を打ち、そこに山羊をつなぎ、急いで近くの植え込みに隠れるとよい
201606_name;フォークテイル
201606_tooltip;<keyword=deploy>配備</keyword>：自身を除く全てのユニットに{Damage}ずつダメージを与える。
201609_fluff;身体を傷つけるより、心を挫くほうが効果的だ
201609_name;奴隷狩り
201609_tooltip;<keyword=deploy>配備</keyword>：反対列にユニットが{MaxTargets}体以上ある場合、その列にある敵軍最低戦力値ユニット1体を<keyword=seize>強奪</keyword>する。
201610_fluff;自由な者には選択肢があるが、奴隷には選択肢が与えられるだけだ
201610_name;戦奴
201610_tooltip;<keyword=deploy>配備</keyword>：自軍ユニット1体を《戦奴》に変身させる。
201611_fluff;イオルヴェスは隻眼ではあるが、その心は果て無き先を見据えている
201611_name;イオルヴェスの第一手
201611_tooltip;自軍デッキに「罠」カードが{MaxTargets}枚以上最初から組み込まれている場合、そのうち2枚を無作為に選んでプレイする。
201612_fluff;一言一句違わずに命令が実行されるのを見届ける… 奴隷監督の目的はそれだけだ
201612_name;奴隷監督
201612_tooltip;<keyword=deploy>配備</keyword>：敵軍ユニット1体に{Damage}ダメージを与える。<keyword=lock>封印</keyword>を持つユニット1体につき、ダメージ量を{Damage2}増やす。
201613_fluff;私は父から変化の力を受け継いだ。といっても、変身できる姿は一つだけだけど
201613_name;サエセンテ：炎竜
201613_tooltip;<keyword=order>命令</keyword>：敵軍ユニット1体に{Damage}ダメージを与える。（<keyword=charge>チャージ</keyword>：{Maxtargets}）
201615_fluff;我々はエルスケルデグ山道を抜け、ゼリカニアやハークランドを目指すことになる。危険で長い旅路だ。共に歩むのであれば、腹を割った付き合いとしよう
201615_name;アイセングリムの評議会
201615_tooltip;自軍デッキにある「ドワーフ」「ドリアード」「エルフ」ユニット1体ずつを無作為に見た後、1枚をプレイする。
201616_fluff;天にまします〈大いなる太陽〉よ、下着の中にしつこく蔓延るシラミから我々を救いたまえ
201616_name;変装の達人
201616_tooltip;<keyword=order>命令</keyword>：敵軍ユニット1体と自身の戦力値を入れ替える。
201617_fluff;彼はただひたすら芋の皮を剝き続けるという職務を与えられた
201617_name;新兵
201617_tooltip;<keyword=deploy>配備</keyword>：両軍デッキにあるユニット1体ずつを無作為に選んで<keyword=reveal>公開</keyword>する。自軍ユニットのほうが戦力値が高い場合、{Boost}ブーストを得る。
201618_fluff;徳の高い剣士で、その勇敢さは並ぶ者なしとされていたが、〈上エイダーンの戦い〉で他の多くの兵士たちと同じ運命を辿った
