1_name_lt;Frio Congelante
201609_fluff;O truque é quebrar suas vontades, não os seus corpos.
201609_name;Caçador de escravos
201609_tooltip;<keyword=deploy>Mobilização</keyword>: se há {MaxTargets} unidades na fileira oposta ou mais, <keyword=seize>toma</keyword> o inimigo mais baixo na fileira em questão.
201610_fluff;Um homem livre tem escolha. As escolhas de um escravo são feitas para ele.
201610_name;Infantaria Escrava
201610_tooltip;<keyword=deploy>Mobilização</keyword>: transforma uma unidade aliada em Infantaria Escrava.
201611_fluff;Iorveth pode ter um olho só, mas sua visão interna é incomparável.
201611_name;Aposta de Iorveth
201611_tooltip;Se você tem {MaxTargets} armadilhas ou mais no seu baralho inicial, usa duas delas aleatoriamente.
201612_fluff;O que motiva um traficante de escravos? Uma só coisa: ver suas ordens cumpridas ao pé da letra.
201612_name;Escravagista
201612_tooltip;<keyword=deploy>Mobilização</keyword>: causa {Damage} de dano a um inimigo. Aumenta o dano em {Damage2} por cada unidade <keyword=lock>bloqueada</keyword>.
201613_fluff;Herdei a habilidade de meu pai de assumir outras formas... Bem, uma outra forma, no meu caso.
201613_name;Saesenthessis: Fogo
201613_tooltip;<keyword=order>Ordem</keyword>: causa {Damage} de dano a um inimigo.\n<keyword=charge>Carga</keyword>: {Maxtargets}.
201615_fluff;Diante de nós jaz a Passagem de Elskerdeg, e depois dela, Zerrikânia e Hakland. Diante de nós jaz uma estrada longa e perigosa. Se a percorreremos juntos… que deixemos de lado nossa desconfiança.
201615_name;Conselho de Isengrim
201615_tooltip;Olha um anão, uma dríade e um elfo aleatórios do seu baralho, depois usa um.
201616_fluff;Ah, Grande Sol que nos céus voa, salve-nos do piolho que teimosamente infesta nossas calçolas.
201616_name;Mestre do disfarce
201616_tooltip;<keyword=order>Ordem</keyword>: troca o poder desta unidade pelo de um inimigo.
201617_fluff;Não cabe a ele questionar, somente… descascar uma maldita batata após a outra.
201617_name;Recrutar
201617_tooltip;<keyword=deploy>Mobilização</keyword>: <keyword=reveal>revela</keyword> uma unidade aleatória de ambos os baralhos. Se o poder da sua for maior, reforça a si mesma em {Boost}.
201618_fluff;Embora tivesse fama por suas virtudes, sobretudo sua coragem indomável, Seltkirk não foi poupado do destino que tiveram todos aqueles mortos na Batalha de Aedirn Superior.
201618_name;Seltkirk de Gulet
201618_tooltip;<keyword=order>Ordem</keyword>, <keyword=melee>Corpo a corpo</keyword>: <keyword=duel>duela</keyword> contra uma unidade inimiga.
201619_fluff;Vai ajudar? Vai saber. Mas mal não deve fazer. Provavelmente.
201619_name;Unguento
201619_tooltip;Reforça um soldado de bronze em {Boost} e repete sua habilidade de <keyword=deploy>Mobilização</keyword>.
201620_fluff;O general achou que a guerra por Lormark terminaria rapidamente, com perdas mínimas… mas acabou lutando nela por toda a eternidade.
201620_name;Vandergrift
201620_tooltip;<keyword=order>Ordem</keyword>, <keyword=melee>Corpo a corpo</keyword>: causa {Damage} de dano a uma unidade.\n<keyword=cooldown>Tempo de espera</keyword>: {Cooldown}.\nSe você controla Lâmina de Vandergrift, causa {Damage2} de dano em vez disso.
201621_fluff;Vivemos em uma ilha plácida de ignorância no meio de mares escuros de infinidade, e nós não deveríamos viajar para muito longe.
201621_name;Kiyan
201621_tooltip;<keyword=order>Ordem</keyword>: causa dano a uma unidade equivalente à contagem de <keyword=charge>cargas</keyword> de Kiyan.\n<keyword=charge>Carga</keyword>: {Charges}.
201622_fluff;Nem todos os homens no Exército de Kaedwen apoiam as políticas do seu rei. Mas nenhum deles ousaria falar isso em voz alta.
201622_name;Kaedwen: Cavaleiro
201622_tooltip;<keyword=deploy>Mobilização</keyword>: se usada do baralho, reforça a si mesma em {Boost}.
201623_fluff;A maioria dos homens, ao ver um javali enorme na floresta, sujam as calças e se apressam a subir na árvore mais próxima. Mas um homem de Skellige… ele só baba.
201623_name;Javali Gigante
201623_tooltip;<keyword=deploy>Mobilização</keyword>, <keyword=melee>Corpo a corpo</keyword>: reforça a si mesma em {Boost} por unidade danificada.
201624_fluff;Condenado a repetir o mesmo dia eternamente, como os funcionários do Banco Cianfanelli.
201624_name;Kaedwen: Regressário
201624_tooltip;<keyword=order>Ordem</keyword>: causa {Damage} de dano a uma unidade. Se ela for destruída, <keyword=spawn>faz surgir</keyword> uma cópia básica de Kaedwen: Regressário e a <keyword=summon>invoca</keyword> para esta fileira.
201625_fluff;Ele luta em uma guerra sem fim cujo início não lembra mais.
201625_name;Cavaleiro Maldito
201625_tooltip;<keyword=deploy>Mobilização</keyword>: transforma uma unidade aliada, exceto Cavaleiro Maldito, em um Cavaleiro Maldito sem mudar seu poder.
201626_fluff;A Zireael possui um poder muito grande que não consegue controlar. É um perigo para si mesma e para as outras pessoas. Até aprender a controlá-lo, ela devia ficar isolada.
201626_name;Ciri: Nova
201626_tooltip;No começo do turno, se esta unidade for a única na sua pilha de descarte, <keyword=summon>invoca-a</keyword> para uma fileira aliada aleatória.
201627_fluff;Os outros trolls sempre o consideraram um pouco estranho - afinal de contas, quem em plena consciência preferiria pedaços de papel colorido em vez de pedras?
201627_name;Folga do Lojø
201627_tooltip;<keyword=doomed>Condenado</keyword>.\nSe seu baralho inicial não tiver repetidas, envie Lojø em uma aventura.
201628_fluff;Proibida? Sim. Eliminada? Longe disso.
201628_name;Magia Proibida
201628_tooltip;Causa {Damage} de dano a um inimigo por cada espectro aliado.
201630_fluff;A maldição de Sabrina não poupou ninguém, nem mesmo seus colegas praticantes de magia.
201630_name;Feiticeira Condenada
201630_tooltip;<keyword=deploy>Mobilização</keyword>: causa {Damage} de dano a um inimigo.
201631_fluff;Humanos desprezam tanto dúplices que sentem que uma mera execução não é suficiente. Assim, eles amarram os apreendidos a uma vara, cobrem-nos em uma argila espessa e os assam em uma fogueira.
201631_name;Dúplice
201631_tooltip;<keyword=deploy>Mobilização</keyword>: escolhe uma unidade na sua mão, depois reforça a si mesma em um valor equivalente ao número total de unidades na sua mão com a mesma categoria primária da unidade escolhida.
201632_fluff;"O que está escrito na lâmina? É uma maldição?" "Não. Um insulto."
201632_name;Sihil
201632_tooltip;<keyword=zeal>Zelo</keyword>.\n<keyword=order>Ordem</keyword>: causa {Damage} de dano a um inimigo.\n<keyword=cooldown>Tempo de espera</keyword>: {Cooldown}.\nSempre que Sihil destruir um inimigo, aumenta o dano de <keyword=order>Ordem</keyword> de Sihil em {Damage2} até ser removido do campo de batalha.
201633_fluff;Há armas banidas por todos os Reinos do Norte, pois os ferimentos que criam são inimaginavelmente horríveis.
201633_name;Mangual Sangrento
201633_tooltip;<keyword=zeal>Zelo</keyword>.\n<keyword=order>Ordem</keyword>: causa dano a um inimigo equivalente à contagem de <keyword=charge>cargas</keyword> do Mangual Sangrento, depois remove todas as <keyword=charge>cargas</keyword>.\n<keyword=charge>Carga</keyword>: {Charges}.\nQuando uma unidade aliada ganha <keyword=charge>cargas</keyword>, recebe a mesma quantidade.
201634_fluff;Só falta uma pedra e acabamos.
201634_name;Avalanche de Bekker
201634_tooltip;Causa {Damage} de dano a uma unidade.
201635_fluff;Pelas gônadas dos deuses, bruxo, por que você me trouxe esta imundície?! "Eu quero a cabeça daquela fera!", era uma maldita figura de linguagem!
201635_name;Caçada Gloriosa
201635_tooltip;Destrói a unidade com a base de poder mais alta.
201636_fluff;Odiado pelos homens, insultado pelos elfos e sempre escolhido por último nos jogos do pátio da escola. Não é de se admirar que meios-elfos tendem a ser amargurados.
201636_name;Caçador Meio-elfo
201636_tooltip;<keyword=deploy>Mobilização</keyword>: causa {Damage} de dano a um inimigo por cada artefato que você controla.
201637_fluff;Em Zerrikânia, a adoração aos dragões domina todos os aspectos do cotidiano. Assim, não é surpresa que eles nomeiem suas armas em sua honra.
201637_name;Sonho do Dragão
201637_tooltip;Aplica este efeito de fileira a uma fileira inimiga:\nApós {Counter} turnos, no começo do turno, explode e causa {Damage} de dano a todas as unidades nesta fileira.
201638_fluff;Dizem que elfos não deixam rastros na neve, mas se me perguntar, essas pessoas são só umas idiotas da vila, falando besteira.
201638_name;Batedor élfico
201638_tooltip;Sempre que uma armadilha aliada é ativada, reforça a si mesma em {Boost}.
201639_fluff;Toc, toc… alguém em casa?
201639_name;Guarnição
201639_tooltip;Reforça uma unidade em {Boost}.
201642_fluff;Parece impressionante, mas só é boa mesmo para passar manteiga.
201642_name;Espada ornamental
201642_tooltip;postponed
201643_fluff;Lâminas élficas são leves, mas causam ferimentos pesados.
201643_name;Lâmina élfica
201643_tooltip;postponed
201644_fluff;Ninguém imaginaria que eu sou uma ferreira habilidosa: uma humana e mulher ainda por cima. Um ferreiro anão, isso é outra coisa.
201644_name;Yoana
201644_tooltip;<keyword=order>Ordem</keyword>: <keyword=heal>cura</keyword> um aliado em {Boost}.\n<keyword=charge>Carga</keyword>: {Charges}.\nGanha {Charges2} de <keyword=charge>carga</keyword> sempre que uma unidade adjacente sofre dano.
201645_fluff;Depois dele te derrubar, você não levanta novamente.
201645_name;Armadilha Esmagadora
201645_tooltip;<keyword=ambush>Emboscada</keyword>: após {Counter} turnos, no começo do turno, causa {Damage} de dano a todas as unidades na fileira inimiga com mais unidades.\n<keyword=zeal>Zelo</keyword>.\n<keyword=order>Ordem</keyword>: vira para cima e causa {Damage2} de dano a todas as unidades em uma fileira.
201646_fluff;Seja lá o que tenha causado esta loucura, deve ser aterrorizante...
201646_name;Derran
201646_tooltip;<keyword=deploy>Mobilização</keyword>, <keyword=ranged>Longa distância</keyword>: move até {MaxTargets} cartas do seu baralho para a sua pilha de descarte.
201647_fluff;Algum dia, no futuro, talvez um pedaço de pedra de duas toneladas caia em você.
201647_name;Barreira de pedra
201647_tooltip;Causa {Damage} de dano a um inimigo e move ele para a outra fileira.
201648_fluff;Seltkirk estilhaçou a espada de Vandergrift durante um torneio de cavaleiros em Ard Carraigh. Depois, Vandergrift, enfurecido pelo fracasso da sua arma, mandou forjar uma nova, desta vez contendo o encantamento de pedras de runas poderosas.
201648_name;Vandergrift: Lâmina
201648_tooltip;Sempre que você usa um soldado nesta fileira, reforça-o em {Boost}.
201650_fluff;Com seu último suspiro, Sabrina Glevissig lançou uma maldição poderosa que atingiu não somente seus executores, mas todos que estavam por perto.
201650_name;Inferno de Sabrina
201650_tooltip;Causa {Damage} de dano a todas as unidades, exceto espectros. Se alguma for destruída, repete esta habilidade uma vez.
201653_fluff;Era uma vez, Mahakam teve um concurso de soprar chifres. Naquele dia, os anões fizeram uma importante descoberta: barulhos altos e picos cobertos de neve não vão bem juntos.
201653_name;Chifre de Mahakam
201653_tooltip;<keyword=ambush>Emboscada</keyword>: quando seu oponente passa, reforça as unidades adjacentes em {Boost}.
201656_fluff;Segure a lança para cima, fracote! Nem um único cavalo passará!
201656_name;Lança obra-prima
201656_tooltip;<keyword=zeal>Zelo</keyword>.\n<keyword=order>Ordem</keyword>: causa {Damage} de dano a uma unidade.\n<keyword=cooldown>Tempo de espera</keyword>: {Cooldown}.
201657_fluff;Chama mesmo a atenção.
201657_name;Parasita
201657_tooltip;Causa {Damage} de dano a um inimigo ou reforça um aliado em {Boost}.
201659_fluff;É um guincho. Não tem muito o que falar.
201659_name;Guincho
201659_tooltip;Usa uma máquina de bronze da sua pilha de descarte.
201660_fluff;Ninguém jamais entrou naquela floresta e viveu para contar...
201660_name;Ruehin
201660_tooltip;<keyword=deathwish>Desejo de Morte</keyword>: no fim do turno, <keyword=summon>invoca</keyword> esta unidade da sua pilha de descarte para uma fileira aliada aleatória.
201661_fluff;Construa pontes, não muros.
201661_name;Sentinela
201661_tooltip;postponed
201662_fluff;Não confio minha vida ao acaso. Confio-a a uma camada espessa de cadaverina na minha lâmina.
201662_name;Cadaverina
201662_tooltip;<keyword=zeal>Zelo</keyword>.\n<keyword=order>Ordem</keyword>: destrói a si mesma e todas as unidades com poder igual à contagem de <keyword=charge>cargas</keyword> de Cadaverina.\n<keyword=charge>Carga</keyword>: {Charges2}.\nA cada turno, no começo do turno e sempre que você usa uma tática, ganha {Charges} de <keyword=charge>carga</keyword>.
201664_fluff;"Olho por olho" só termina quando o mundo inteiro estiver cego.
201664_name;Vrygheff
201664_tooltip;<keyword=deploy>Mobilização</keyword>: ativa as habilidades de <keyword=deploy>Mobilização</keyword> dos soldados de bronze adjacentes.
201676_fluff;Ninguém contrabandeou tanta comida para os elfos das Montanhas Azuis quanto Gale. Ele levava sacos de nabos e, os mais preciosos de todos, alhos-porós.
201676_name;Pavko Gale
201676_tooltip;<keyword=order>Ordem</keyword>: causa {Damage} de dano a uma unidade. \n<keyword=cooldown>Tempo de espera</keyword>: {Cooldown}.
201696_fluff;Mexam os traseiros! É uma maldita armadilha!
201696_name;Paulie Dahlberg
201696_tooltip;<keyword=order>Ordem</keyword>: reforça a unidade da esquerda em {Boost}, ou concede <keyword=immune>imune</keyword> à da direita.
201697_fluff;Todo os vampiros concordam: usar esta poção é espírito esportivo ruim.
201697_name;Sangue preto
201697_tooltip;Na próxima vez em que um inimigo for reforçado, destrói esta unidade e a si mesma.
201698_fluff;Alguns necrófagos desenvolveram um tal gosto pela carne humana que desenterrar cadáveres não mais os satisfaz...
201698_name;Ozzrel
201698_tooltip;<keyword=deploy>Mobilização</keyword>, <keyword=melee>Corpo a corpo</keyword>: <keyword=consume>consome</keyword> uma unidade da pilha de descarte do seu oponente.\n<keyword=deploy>Mobilização</keyword>, <keyword=ranged>Longa distância</keyword>: <keyword=consume>consome</keyword> uma unidade da sua pilha de descarte.
201699_fluff;Não pensem que estão abertos para visitantes…
201699_name;Nilfgaard: Portões
201699_tooltip;postponed
201700_fluff;Essa ponte aqui? Os trolls construíram há muito tempo. Sentavam embaixo dela, faziam as pessoas pagarem uma boa quantia pra passar. Acontece que não tem muita gente que passa por aqui. Então eles fizeram as malas e foram embora. Mas a ponte, não. Ela ficou.
