1_name_lt;Gelo pungente
201611_tooltip;Se hai almeno {MaxTargets} Trappole nel tuo mazzo iniziale, mettine in gioco 2 casuali.
201612_fluff;Perché uno sceglie di fare lo schiavista? Il motivo è semplice: vedere i propri ordini seguiti alla lettera.
201612_name;Schiavista
201612_tooltip;<keyword=deploy>Schieramento</keyword>: danneggia di {Damage} un nemico. Aumenta di {Damage2} i danni per ogni unità <keyword=lock>bloccata</keyword>.
201613_fluff;"Ho ereditato da mio padre la capacità di assumere altre forme... beh, una sola, nel mio caso."
201613_name;Saesenthessis: fuoco
201613_tooltip;<keyword=order>Ordine</keyword>: danneggia di {Damage} un nemico. \n<keyword=charge>Cariche</keyword>: {Maxtargets}.
201615_fluff;Davanti a noi c'è il Passo di Elskerdeg, e oltre di esso ci sono Zerrikania e Haklan. Ci aspetta un viaggio lungo e pericoloso. Se dobbiamo affrontarlo insieme, mettiamo da parte la diffidenza.
201615_name;Consiglio di Isengrim
201615_tooltip;Guarda un Nano, una Driade e un Elfo a caso presenti nel tuo mazzo e mettine in gioco uno.
201616_fluff;Oh, Grande Sole che sei nei cieli, salvaci dai parassiti che infestano le nostre braghe.
201616_name;Dissimulatore
201616_tooltip;<keyword=order>Ordine</keyword>: scambia la forza di questa unità con quella di un nemico.
201617_fluff;E, senza sapere perché, si trova a pelare una dannata patata dopo l'altra...
201617_name;Recluta
201617_tooltip;<keyword=deploy>Schieramento</keyword>: <keyword=reveal>svela</keyword> un'unità casuale in entrambi i mazzi. Se la tua è più forte, questa carta si potenzia di {Boost}.
201618_fluff;Famoso per le numerose virtù, tra le quali spiccava l'indomito coraggio, Seltkirk non venne risparmiato dalla sorte che toccò a coloro che furono uccisi nella Battaglia dell'Aerdin Superiore.
201618_name;Seltkirk di Gulet
201618_tooltip;<keyword=order>Ordine</keyword>, <keyword=melee>Prima fila</keyword>: <keyword=duel>duella</keyword> con un'unità nemica.
201619_fluff;Sarà utile? Chissà... Male non può fare. Forse.
201619_name;Unguento
201619_tooltip;Potenzia di {Boost} un Soldato Bronzo e riattiva la sua abilità <keyword=deploy>Schieramento</keyword>.
201620_fluff;Il generale si immaginava che la guerra per il Lormark sarebbe finita presto e con perdite minime... e invece si ritrovò a combattere per l'eternità.
201620_name;Vandergrift
201620_tooltip;<keyword=order>Ordine</keyword>, <keyword=melee>Prima fila</keyword>: se controlli Spada di Vandergrift, danneggia di {Damage2} un'unità, altrimenti la danneggia di {Damage}.\n<keyword=cooldown>Recupero</keyword>: {Cooldown}.
201621_fluff;Viviamo su una tranquilla isola di ignoranza in mezzo a un nero mare di infinito. Non era previsto che tentassimo di avventurarci oltre.
201621_name;Kiyan
201621_tooltip;<keyword=order>Ordine</keyword>: danneggia un'unità di un valore pari alle <keyword=charge>Cariche</keyword> di Kiyan.\n<keyword=charge>Cariche</keyword>: {Charges}.
201622_fluff;Non tutti i soldati kaedweniani appoggiano la politica del re, ma nessuno oserebbe mai affermarlo a voce alta.
201622_name;Kaedwen: cavaliere
201622_tooltip;<keyword=deploy>Schieramento</keyword>: si potenzia di {Boost} se viene messa in gioco dal mazzo.
201623_fluff;I più, quando vedono un enorme cinghiale tra i cespugli, se la fanno sotto e si arrampicano sull'albero più vicino. Un abitante delle Skellige, invece, si lecca i baffi.
201623_name;Cinghiale gigante
201623_tooltip;<keyword=deploy>Schieramento</keyword>, <keyword=melee>Prima fila</keyword>: si potenzia di {Boost} per ogni unità danneggiata.
201624_fluff;Condannato a vivere lo stesso giorno per l'eternità, un po' come gli impiegati della Banca Cianfanelli.
201624_name;Kaedwen: revenant
201624_tooltip;<keyword=order>Ordine</keyword>: danneggia di {Damage} un'unità. Se essa viene distrutta, <keyword=spawn>evoca</keyword> una copia base di Kaedwen: revenant e la <keyword=summon>richiama</keyword> su questa fila.
201625_fluff;Combatte una guerra senza fine di cui non ricorda l'inizio.
201625_name;Cavaliere maledetto
201625_tooltip;<keyword=deploy>Schieramento</keyword>: trasforma un'unità alleata diversa dal Cavaliere maledetto in quest'ultimo senza cambiarne la forza.
201626_fluff;Zireael possiede un immenso potere che non può controllare. È un pericolo per sé e per gli altri. Finché non avrà imparato a domarlo, deve restare isolata.
201626_name;Ciri: esplosione
201626_tooltip;All'inizio del turno, se questa unità è l'unica nel tuo cimitero, la <keyword=summon>richiama</keyword> su una fila alleata casuale.
201627_fluff;Gli altri troll lo considerano un po' strano. Dopotutto, quale troll sano di mente preferirebbe dei foglietti di carta colorata alle pepite?
201627_name;Empørio: ferie
201627_tooltip;<keyword=doomed>Condannata</keyword>.\nSe il tuo mazzo iniziale non contiene carte doppie, manda Empørio all'avventura.
201628_fluff;Proibita? Certo. Scomparsa? Tutt'altro.
201628_name;Magia proibita
201628_tooltip;Danneggia di {Damage} un nemico per ogni Spettro alleato.
201630_fluff;La maledizione di Sabrina non ha risparmiato nessuno, neppure le sue colleghe.
201630_name;Maga dannata
201630_tooltip;<keyword=deploy>Schieramento</keyword>: danneggia di {Damage} un nemico.
201631_fluff;Gli umani odiano i mutaforma così tanto che condannarli a morte non basta. È per questo che li legano a un palo, li ricoprono con uno spesso strato di argilla e poi li danno alle fiamme.
201631_name;Mutaforma
201631_tooltip;<keyword=deploy>Schieramento</keyword>: scegli un'unità nella tua mano, dopodiché potenzia la presente carta di un valore pari al numero di unità nella tua mano che condividono la categoria primaria dell'unità scelta.
201632_fluff;"Cosa c'è scritto su questa spada? Una maledizione?" "No, un insulto."
201632_name;Sihil
201632_tooltip;<keyword=zeal>Fervore</keyword>.\n<keyword=order>Ordine</keyword>: danneggia di {Damage} un nemico.\n<keyword=cooldown>Recupero</keyword>: {Cooldown}.\nOgni volta che Sihil distrugge un nemico, aumenta di {Damage2} i danni dell'abilità <keyword=order>Ordine</keyword> di Sihil finché non viene rimosso dal campo di battaglia.
201633_fluff;Esistono armi bandite in tutti i Regni Settentrionali, poiché l'orrore delle ferite che infliggono va oltre ogni immaginazione.
201633_name;Flagello sanguinario
201633_tooltip;<keyword=zeal>Fervore</keyword>.\n<keyword=order>Ordine</keyword>: danneggia un nemico di un valore pari alle <keyword=charge>Cariche</keyword> di Flagello sanguinario, poi perde tutte le <keyword=charge>Cariche</keyword>.\n<keyword=charge>Cariche</keyword>: {Charges}.\nOgni volta che un'unità alleata ottiene <keyword=charge>Cariche</keyword>, questa unità ne ottiene la stessa quantità.
201634_fluff;Un battito di farfalla e siamo tutti spacciati.
201634_name;Frana di Bekker
201634_tooltip;Danneggia di {Damage} un'unità.
201635_fluff;Per le gonadi degli dei, witcher! Perché mi porti questa schifezza?!? "Voglio la testa di quella bestia" era solo un modo di dire!
201635_name;Caccia gloriosa
201635_tooltip;Distrugge l'unità con il valore di forza base più alto.
201636_fluff;Odiati dagli uomini, oltraggiati dagli elfi e scelti sempre per ultimi nei giochi campestri a scuola. Non sorprende che i mezzelfi covino un certo rancore...
201636_name;Mezzelfo cacciatore
201636_tooltip;<keyword=deploy>Schieramento</keyword>: per ogni manufatto che controlli, danneggia di {Damage} un nemico.
201637_fluff;In Zerrikania, il culto dei draghi permea ogni aspetto della vita quotidiana. Non stupisce, quindi, che anche i nomi delle armi siano in loro onore.
201637_name;Sogno di drago
201637_tooltip;Applica questo effetto a una fila nemica:\nDopo {Counter} turni, all'inizio del turno, crea un'esplosione che danneggia di {Damage} tutte le unità di questa fila.
201638_fluff;Dicono che gli elfi non lascino tracce nella neve. Per come la vedo io, chi lo dice è solo uno zotico ignorante.
201638_name;Elfa esploratrice
201638_tooltip;Si potenzia di {Boost} ogni volta che scatta una Trappola alleata.
201639_fluff;Toc toc. C'è nessuno in casa?
201639_name;Guarnigione
201639_tooltip;Potenzia di {Boost} un'unità.
201642_fluff;Sembra un'arma formidabile, ma la verità è che è buona solo a spalmare il burro sul pane.
201642_name;Spada ornamentale
201642_tooltip;postponed
201643_fluff;Le lame elfiche sono leggere, ma infliggono ferite molto profonde.
201643_name;Lama elfica
201643_tooltip;postponed
201644_fluff;Nessuno penserebbe mai che io sia un'abile fabbro... Un'umana, e per giunta donna. Ma un fabbro nanico... Quella è un'altra storia...
201644_name;Yoana
201644_tooltip;<keyword=order>Ordine</keyword>: <keyword=heal>cura</keyword> di {Boost} un alleato.\n<keyword=charge>Cariche</keyword>: {Charges}.\nAggiunge {Charges2} alle proprie <keyword=charge>Cariche</keyword> ogni volta che un'unità adiacente viene danneggiata.
201645_fluff;Quando ti stende, non ti rialzi più.
201645_name;Trappola mortale
201645_tooltip;<keyword=ambush>Imboscata</keyword>: dopo {Counter} turni, all'inizio del turno, danneggia di {Damage} tutte le unità della fila avversaria più popolata. \n<keyword=zeal>Fervore</keyword>.\n<keyword=order>Ordine</keyword>: scatta e danneggia di {Damage2} tutte le unità di una fila.
201646_fluff;A causare una tale follia deve essere stato qualcosa di spaventoso...
201646_name;Derran
201646_tooltip;<keyword=deploy>Schieramento</keyword>, <keyword=ranged>Retrovie</keyword>: sposta fino a {MaxTargets} carte dal tuo mazzo al tuo cimitero.
201647_fluff;Se decide di farti la festa, un macigno t'arriva in testa.
201647_name;Raffica di pietre
201647_tooltip;Danneggia di {Damage} un nemico e lo sposta sull'altra fila.
201648_fluff;Seltkirk spezzò la spada di Vandergrift durante un torneo ad Ard Carraigh. Vandergrift, furioso per l'inadeguatezza della sua arma, ne fece forgiare un'altra, questa volta con incastonate delle pietre runiche incantate.
201648_name;Spada di Vandergrift
201648_tooltip;Ogni volta che metti in gioco un Soldato su questa fila, lo potenzia di {Boost}.
201650_fluff;Esalando l'ultimo respiro, Sabrina Glevissig lanciò un potente maleficio che colpì non solo i suoi carnefici, ma anche tutti gli astanti.
201650_name;Inferno di Sabrina
201650_tooltip;Danneggia di {Damage} ogni unità non appartenente alla categoria Spettro. Se una di esse viene distrutta, ripeti l'abilità una volta.
201653_fluff;Tanto tempo fa, Mahakam organizzò una gara di soffio nel corno. Quel giorno i nani fecero un'importante scoperta: suoni potenti e picchi innevati non vanno d'accordo.
201653_name;Corno di Mahakam
201653_tooltip;<keyword=ambush>Imboscata</keyword>: quando l'avversario passa, potenzia di {Boost} le unità adiacenti.
201656_fluff;Tieni alta quella lancia, mollaccione! Non deve passare nemmeno un cavallo!
201656_name;Lancia meravigliosa
201656_tooltip;<keyword=zeal>Fervore</keyword>.\n<keyword=order>Ordine</keyword>: danneggia di {Damage} un'unità. \n<keyword=cooldown>Recupero</keyword>: {Cooldown}.
201657_fluff;Un essere che... balza all'occhio.
201657_name;Parassita
201657_tooltip;Danneggia di {Damage} un nemico o potenzia di {Boost} un alleato.
201659_fluff;È un verricello. Non c'è altro da aggiungere.
201659_name;Verricello
201659_tooltip;Metti in gioco una Macchina da guerra Bronzo dal tuo cimitero.
201660_fluff;Nessuno di coloro che sono entrati in quella foresta è sopravvissuto per raccontarlo...
201660_name;Ruehin
201660_tooltip;<keyword=deathwish>Ultimo desiderio</keyword>: alla fine del turno, <keyword=summon>richiama</keyword> questa unità dal tuo cimitero su una fila alleata casuale.
201661_fluff;Costruite ponti, non mura.
201661_name;Sentinella
201661_tooltip;postponed
201662_fluff;Non affido la mia vita al caso. La affido a una bella mano di cadaverina sulla mia lama.
201662_name;Cadaverina
201662_tooltip;<keyword=zeal>Fervore</keyword>.\n<keyword=order>Ordine</keyword>: distrugge sé e tutte le unità con forza pari alle <keyword=charge>Cariche</keyword> di Cadaverina.\n<keyword=charge>Cariche</keyword>: {Charges2}.\nAll'inizio di ogni turno e ogni volta che giochi una carta Strategia, aggiunge {Charges} alle proprie <keyword=charge>Cariche</keyword>.
201664_fluff;"Occhio per occhio" funziona bene fintanto che il mondo intero non è rimasto cieco.
201664_name;Vrygheff
201664_tooltip;<keyword=deploy>Schieramento</keyword>: attiva l'abilità <keyword=deploy>Schieramento</keyword> dei Soldati Bronzo adiacenti.
201676_fluff;Nessuno ha mai contrabbandato cibo per gli elfi delle Montagne Blu tanto quanto Gale. Portava loro grossi sacchi stracolmi di rape e, soprattutto, di succulenti porri.
201676_name;Pavko Gale
201676_tooltip;<keyword=order>Ordine</keyword>: danneggia di {Damage} un'unità. \n<keyword=cooldown>Recupero</keyword>: {Cooldown}.
201696_fluff;Muovete quei deretani! È una maledetta trappola!
201696_name;Paulie Dahlberg
201696_tooltip;<keyword=order>Ordine</keyword>: potenzia di {Boost} l'unità alla sua sinistra oppure fornisce <keyword=immune>Immunità</keyword> all'unità alla sua destra.
201697_fluff;I vampiri concordano sul fatto che usare questa pozione denota scarsa sportività.
201697_name;Sangue nero
201697_tooltip;La prossima volta che un nemico viene potenziato, lo distrugge e si autodistrugge.
201698_fluff;Certi necrofagi hanno imparato ad amare la carne umana così tanto che dissotterrare cadaveri non gli basta più...
201698_name;Ozzrel
201698_tooltip;<keyword=deploy>Schieramento</keyword>, <keyword=melee>Prima fila</keyword>: <keyword=consume>consuma</keyword> un'unità dal cimitero avversario.\n<keyword=deploy>Schieramento</keyword>, <keyword=ranged>Retrovie</keyword>: <keyword=consume>consuma</keyword> un'unità dal tuo cimitero.
201699_fluff;Non credo siano aperti ai visitatori...
201699_name;Nilfgaard: porta
201699_tooltip;postponed
201700_fluff;Questo ponte? I troll l'hanno costruito tanto tempo fa. Lo presidiavano e facevano pagare il pedaggio, ma non passava molta gente. Così hanno fatto i bagagli e sono andati via. Il ponte, però, l'hanno lasciato.
201700_name;Troll del ponte
201700_tooltip;<keyword=deathwish>Ultimo desiderio</keyword>: potenzia di {Boost} l'alleato più forte.
201701_fluff;Ciò che un attimo prima pareva rocce tondeggianti tra le stalagmiti ora lo fissava con occhi enormi e minacciosi...
201701_name;Barbegazi
201701_tooltip;<keyword=order>Ordine</keyword>: <keyword=consume>consuma</keyword> un'unità alleata.\n<keyword=charge>Cariche</keyword>: {Charges}.
201704_fluff;Se gli esploratori non fanno ritorno, leviamo le tende. La gente del luogo dice che questi boschi pullulano di scoiattoli, ma non del tipo che sgranocchia le ghiande...
201704_name;Esploratore
201704_tooltip;<keyword=deploy>Schieramento</keyword>: rimuove un effetto su fila da una tua fila.
201709_fluff;"Cosa c'è scritto su questa spada? Una maledizione?" "No, un insulto."
201709_name;Uniformità
201709_tooltip;Danneggia di {Damage} tutti i nemici con forza dispari.
201710_fluff;"Cosa c'è scritto su questa spada? Una maledizione?" "No, un insulto."
201710_name;Intralcio
201710_tooltip;Danneggia di {Damage} tutti i nemici con forza pari.
