1_name_lt;Escarcha Polar
201606_tooltip;<keyword=deploy>Despliegue</keyword>: inflige {Damage} de daño a todas las otras unidades.
201609_fluff;El truco es quebrar sus voluntades, no sus cuerpos.
201609_name;Cazador de esclavos
201609_tooltip;<keyword=deploy>Despliegue</keyword>: si hay {MaxTargets} unidades o más en la fila opuesta, <keyword=seize>toma</keyword> al enemigo con el menor poder en esa fila.
201610_fluff;Un hombre libre tiene opciones. Las elecciones de un esclavo las hacen por él.
201610_name;Infantería esclava
201610_tooltip;<keyword=deploy>Despliegue</keyword>: transforma a una unidad aliada en una Infantería de esclavos.
201611_fluff;Puede ser que Iorveth solo tenga un ojo, pero su visión interna es inigualable.
201611_name;Maniobra de Iorveth
201611_tooltip;Si tienes al menos {MaxTargets} trampas en tu mazo inicial, juega 2 de ellas al azar.
201612_fluff;¿Que impulsa a un esclavista? Un único propósito: ver sus órdenes llevadas a cabo al pie de la letra.
201612_name;Esclavista
201612_tooltip;<keyword=deploy>Despliegue</keyword>: inflige {Damage} de daño a un enemigo. El daño aumenta a {Damage2} por cada unidad <keyword=lock>bloqueada</keyword>.
201613_fluff;Heredé la habilidad de mi padre de adoptar otras formas; bueno, en mi caso, solo una.
201613_name;Saesenthessis: Flama
201613_tooltip;<keyword=order>Orden</keyword>: inflige {Damage} de daño a un enemigo. \n<keyword=charge>Carga</keyword>: {MaxTargets}.
201615_fluff;Ante nosotros está el desfiladero de Elskerdeg y más allá Zerrikania y Hakland. Nos espera un largo y peligroso camino. Si lo vamos a caminar juntos... dejemos a un lado cualquier desconfianza.
201615_name;Consejo de Isengrim
201615_tooltip;Busca a un Enano, Dríada y Elfo al azar en tu mazo. Juega con uno.
201616_fluff;O Gran sol que vuelas en los cielos, sálvanos de los piojos que testarudamente infestan nuestros calzones.
201616_name;Maestro del disfraz
201616_tooltip;<keyword=order>Orden</keyword>: cambia el poder de esta unidad con el poder de un enemigo.
201617_fluff;A él no le corresponde cuestionarse el porqué, solo le corresponde... pelar una maldita papa tras otra.
201617_name;Recluta
201617_tooltip;<keyword=deploy>Despliegue</keyword>: <keyword=reveal>revela</keyword> una unidad al azar de ambos mazos. Si la tuya es mayor, otorga {Boost} de potencia a esta unidad.
201618_fluff;Aunque famoso por sus muchas virtudes, ante todo su indómito coraje, Seltkirk no se salvó del destino que encontraron todos aquellos que murieron en la batalla del Alto Aedirn.
201618_name;Seltkirk de Guleta
201618_tooltip;<keyword=order>Orden</keyword>, <keyword=melee>melé</keyword>: se bate en <keyword=duel>duelo</keyword> con una unidad enemiga.
201619_fluff;¿Ayudará? Quién sabe. Pero no debería hacer daño. Probablemente.
201619_name;Ungüento
201619_tooltip;Otorga {Boost} de potencia a un soldado de bronce y repite su habilidad <keyword=deploy>Despliegue</keyword>.
201620_fluff;El general pensó que la guerra por Lormark terminaría rápido, con perdidas mínimas... sin embargo terminó luchando toda la eternidad.
201620_name;Vandergrift
201620_tooltip;<keyword=order>Orden</keyword>, <keyword=melee>melé</keyword>: inflige {Damage} de daño a una unidad.\n<keyword=cooldown>Enfriamiento</keyword>: {Cooldown}.\n Si controlas Espada de Vandergrift, inflige {Damage2} de daño.
201621_fluff;Vivimos en una plácida isla de ignorancia en medio del negro mar del infinito y no estábamos destinados a viajar lejos.
201621_name;Kiyan
201621_tooltip;<keyword=order>Orden</keyword>: inflige daño a una unidad según la cantidad de <keyword=charge>cargas</keyword> de Kiyan.\n<keyword=charge>Carga</keyword>: {Charges}.
201622_fluff;No todos los hombres en el ejército kaedweni apoyaban las políticas del rey. Pero ni uno solo se atrevía a decirlo en voz alta.
201622_name;Caballero kaedweni
201622_tooltip;<keyword=deploy>Despliegue</keyword>: si juegas desde el mazo, otorga {Boost} de potencia a esta unidad.
201623_fluff;La mayoría de los hombres al ver un enorme jabalí en el bosque, ensuciarían los calzones y correrían al árbol más cercano. En cambio, alguien de Skellige, se pondría a babear.
201623_name;Jabalí gigante
201623_tooltip;<keyword=deploy>Despliegue</keyword>, <keyword=melee>melé</keyword>: otorga {Boost} de potencia a esta unidad por cada unidad dañada.
201624_fluff;Condenado a repetir el mismo día, una y otra vez, igual que los empleados del banco Cianfanelli.
201624_name;Renacido kaedweni
201624_tooltip;<keyword=order>Orden</keyword>: inflige {Damage} de daño a una unidad. Si se destruye, <keyword=spawn>genera</keyword> una copia base de Renacido kaedweni y la <keyword=summon>invoca</keyword> en esta fila.
201625_fluff;Pelea una guerra interminable cuyo comienzo ya no recuerda.
201625_name;Caballero maldito
201625_tooltip;<keyword=deploy>Despliegue</keyword>: transforma una unidad aliada que no sea un Caballero maldito en un Caballero maldito y no cambia su poder.
201626_fluff;Zireael posee un gran poder que no puede controlar. Es un peligro; para ella misma y para los demás. Hasta que aprenda a controlarlo, deberá permanecer aislada.
201626_name;Ciri: Nova
201626_tooltip;Al inicio del turno, si esta unidad está sola en el cementerio, <keyword=summon>invócala</keyword> en una fila aliada al azar.
201627_fluff;Otros troles siempre lo han considerado un poco raro; después de todo, ¿quién prefiere trozos de papeles coloridos a las rocas?
201627_name;Día libre de Troco
201627_tooltip;<keyword=doomed>Condenado</keyword>.\nSi tu mazo inicial no tiene duplicados, envía a Troco en una aventura.
201628_fluff;¿Prohibida? Sí. ¿Eliminada? Ni en tus sueños.
201628_name;Magia prohibida
201628_tooltip;Inflige {Damage} de daño a un enemigo por cada espectro aliado.
201630_fluff;La maldición de Sabrina no perdonó a ninguno, ni siquiera a sus colegas de profesión.
201630_name;Hechicera condenada
201630_tooltip;<keyword=deploy>Despliegue</keyword>: inflige {Damage} de daño a un enemigo.
201631_fluff;Los humanos desprecian tanto a los dopplers que sienten que una ejecución no basta, así que atan a todo el que agarran a una estaca, lo cubren con arcilla y lo queman en una hoguera.
201631_name;Doppler
201631_tooltip;<keyword=deploy>Despliegue</keyword>: elige a una unidad en tu mano, luego se potencia con el número total de unidades en tu mano que comparten la misma categoría primaria.
201632_fluff;«¿Qué está grabado en esta hoja? ¿Es una maldición?» «No, un insulto.»
201632_name;Sihil
201632_tooltip;<keyword=zeal>Fervor</keyword>.\n<keyword=order>Orden</keyword>: inflige {Damage} de daño a un enemigo.\n<keyword=cooldown>Enfriamiento</keyword>: {Cooldown}.\nCuando Sihil destruye a un enemigo, el daño de su habilidad <keyword=order>Orden</keyword> aumenta a {Damage2} hasta que salga del campo de batalla.
201633_fluff;Hay armas que están vetadas en todos los Reinos del Norte, por las horribles heridas que infligen, que están más allá de toda imaginación.
201633_name;Mayal sangriento
201633_tooltip;<keyword=zeal>Fervor</keyword>.\n<keyword=order>Orden</keyword>: inflige daño a un enemigo igual al número de <keyword=charge>Carga</keyword> en Mayal sangriento, luego elimina todas las <keyword=charge>cargas</keyword>. \n<keyword=charge>Carga</keyword>: {Charges}.\nCuando una unidad aliada gana <keyword=charge>cargas</keyword>, obtiene la misma cantidad.
201634_fluff;Solo hace falta una pequeña piedra y todos estamos acabados.
201634_name;Alud de Bekker
201634_tooltip;Inflige {Damage} de daño a una unidad.
201635_fluff;Por las gónadas de los dioses, brujo ¡¿por qué me trajiste esta inmundicia?! «¡Quiero la cabeza de la bestia!» ¡era solo un maldito decir!
201635_name;Caza gloriosa
201635_tooltip;Destruye a la unidad con el poder base superior.
201636_fluff;Odiados por los hombres, denigrados por los elfos y siempre escogidos los últimos en los juegos de la escuela. No es de extrañar que los medios elfos tiendan a guardar rencor.
201636_name;Cazador medio elfo
201636_tooltip;<keyword=deploy>Despliegue</keyword>: inflige {Damage} de daño a un enemigo por cada artefacto que controles.
201637_fluff;En Zerrikania, la adoración a los dragones domina cada aspecto de la vida diaria. Por eso no sorprende que nombren las armas en su honor.
201637_name;Sueño del dragón
201637_tooltip;Aplica este efecto de fila a una fila enemiga:\nDespués de {Counter} turnos, al inicio del turno, explota e inflige {Damage} de daño a todas las unidades de esta fila.
201638_fluff;Dicen que los elfos no dejan rastros en la nieve, pero en mi opinión son solo unos aldeanos idiotas balbuceando sandeces.
201638_name;Exploradora elfa
201638_tooltip;Cuando se revele una Trampa aliada, otorga {Boost} de potencia a esta unidad.
201639_fluff;Toc, toc..., ¿hay alguien en casa?
201639_name;Guarnición
201639_tooltip;Otorga {Boost} de potencia a una unidad.
201642_fluff;Luce impresionante, es buena para untar mantequilla y eso es todo.
201642_name;Espada ornamental
201642_tooltip;postponed
201643_fluff;Las espadas élficas son ligeras, pero infligen un gran daño.
201643_name;Espada élfica
201643_tooltip;postponed
201644_fluff;Nadie pensaba que pudiera ser un armero diestro: humano y encima mujer. Un herrero enano, esa es otra historia...
201644_name;Yoana
201644_tooltip;<keyword=order>Orden</keyword>: <keyword=heal>cura</keyword> {Boost} a un aliado.\n<keyword=charge>Carga</keyword>: {Charges}.\nCada vez que una unidad adyacente recibe daño, obtiene {Charges2} <keyword=charge>carga</keyword>.
201645_fluff;Cuando esto te derribe, no te volverás a levantar.
201645_name;Trampa demoledora
201645_tooltip;<keyword=ambush>Emboscada</keyword>: luego de {Counter} turnos, al inicio, inflige {Damage} de daño a todas las unidades enemigas en la fila con mayor número de unidades.\n<keyword=zeal>Fervor</keyword>.\n<keyword=order>Orden</keyword>: se voltea boca arriba e inflige {Damage2} de daño a todas las unidades en una fila.
201646_fluff;Lo que haya causado su locura debió de ser terrorífico...
201646_name;Derran
201646_tooltip;<keyword=deploy>Despliegue</keyword>, <keyword=ranged>a distancia</keyword>: mueve hasta {MaxTargets} unidades de tu mazo a tu cementerio.
201647_fluff;Algún día, cuando seas viejo, podrías ser arrollado por un peñasco.
201647_name;Tromba de rocas
201647_tooltip;Inflige {Damage} de daño a un enemigo y lo mueve hacia la otra fila.
201648_fluff;Seltkirk la hizo añicos en un torneo en Ard Carraigh. Después de ello, enfurecido por el fracaso de su arma, ordenó que le forjaran una nueva, esta vez con poderosas piedras rúnicas encantadas.
201648_name;Hoja de Vandergrift
201648_tooltip;Cada vez que juegas a un Soldado en esta fila, le otorga {Boost} de potencia.
201650_fluff;Con su último aliento, Sabrina Glevissig lanzó una poderosa maldición que no solo alcanzó a sus verdugos, sino a todos los que estaban cerca.
201650_name;Infierno de Sabrina
201650_tooltip;Inflige {Damage} de daño a todas las unidades no Espectros. Si alguna es destruida, repite esta habilidad una vez.
201653_fluff;En una ocasión, Mahakam tuvo un concurso de soplar el cuerno. Ese día los enanos hicieron un importante descubrimiento: los sonidos fuertes y los picos nevados no se llevan bien.
201653_name;Cuerno de Mahakam
201653_tooltip;<keyword=ambush>Emboscada</keyword>: cuando tu oponente pase, otorga {Boost} de potencia a las unidades adyacentes.
201656_fluff;¡Mantén en alto esa lanza, debilucho! ¡Ni un caballo debe pasar!
201656_name;Lanza magistral
201656_tooltip;<keyword=zeal>Fervor</keyword>.\n<keyword=order>Orden</keyword>: inflige {Damage} de daño a una unidad.\n<keyword=cooldown>Enfriamiento</keyword>: {Cooldown}.
201657_fluff;Entra por los ojos. Y no porque sea bonito.
201657_name;Parásito
201657_tooltip;Inflige {Damage} de daño a un enemigo o le otorga {Boost} de potencia a un aliado.
201659_fluff;Es un cabrestante. No hay mucho que admirar.
201659_name;Cabrestante
201659_tooltip;Juega una Máquina de bronce de tu cementerio.
201660_fluff;Nunca nadie entró al bosque y vivió para contar la historia...
201660_name;Ruehin
201660_tooltip;<keyword=deathwish>Agonía</keyword>: al final del turno, <keyword=summon>invoca</keyword> a esta unidad desde tu cementerio a una fila aliada al azar.
201661_fluff;Construye puentes, no muros.
201661_name;Centinela
201661_tooltip;postponed
201662_fluff;No confío mi vida a la suerte. Se la confío a una gruesa capa de Cadaverina en mi hoja.
201662_name;Cadaverina
201662_tooltip;<keyword=zeal>Fervor</keyword>.\n<keyword=order>Orden</keyword>: se destruye y a todas las unidades cuyo poder sea igual a las <keyword=charge>cargas</keyword> de Cadeverina. \n<keyword=charge>Carga</keyword>:{Charges2}.\nGana {Charges} <keyword=charge>carga</keyword> al inicio de cada turno y cada vez que juegues un Táctico.
201664_fluff;«Ojo por ojo» y todo el mundo acaba ciego.
201664_name;Vrygheff
201664_tooltip;<keyword=deploy>Despliegue</keyword>: activa la habilidad <keyword=deploy>Despliegue</keyword> de los soldados de bronce adyacentes.
201676_fluff;Nadie contrabandeaba tanta comida para los elfos en las Montañas azules como Gale. Les traía sacos de nabos y lo más preciado de todo: puerros.
201676_name;Pavko Gale
201676_tooltip;<keyword=order>Orden</keyword>: inflige {Damage} de daño a una unidad.\n<keyword=cooldown>Enfriamiento</keyword>: {Cooldown}.
201696_fluff;¡Muevan el trasero! ¡Es una maldita trampa!
201696_name;Paulie Dahlberg
201696_tooltip;<keyword=order>Orden</keyword>: otorga {Boost} de potencia a la unidad que está a la izquierda o vuelve <keyword=immune>Inmune</keyword> a la que está a la derecha.
201697_fluff;Todos los vampiros están de acuerdo: usar esta poción no es juego limpio.
201697_name;Sangre negra
201697_tooltip;La próxima vez que se potencie a un enemigo, destrúyelo junto con esta carta.
201698_fluff;Algunos necrófagos tienen tal gusto por la carne humana, que ya no se conforman con solo desenterrar cuerpos...
201698_name;Ozzrel
201698_tooltip;<keyword=deploy>Despliegue</keyword>, <keyword=melee>melé</keyword>: <keyword=consume>consume</keyword> a una unidad del cementerio del oponente.\n<keyword=deploy>Despliegue</keyword>, <keyword=ranged>a distancia</keyword>: <keyword=consume>consume</keyword> a una unidad de tu cementerio.
